,cnfgr_msrmt_id,elmt_seq_num,beg_cptr_ts,end_cptr_ts,msrmt_duration_in_min,val,val_cnt,msrmt_typ_dsc,agrgtn_typ_dsc,msrmt_dsc,dim_dsc,uom,elmt_dsc,msrmt_nm
6925,538,1,2019-05-13 03:47:49.952751,2019-05-13 10:30:09.935191,402.31666666666666,6.705277777777778,12,timer,0,3,last,seconds,4,bucket5
6926,324,2,2019-04-12 06:44:36.297037,2019-04-12 06:57:26.636816,12.833333333333334,0.2138888888888889,19,last,0,5,max val,KPH,6,bucket4
6927,386,2,2019-06-02 10:07:50.208777,2019-06-02 05:09:00.487384,1141.1666666666667,19.019444444444446,19,min val,6,1,min val,seconds,9,bucket1
6928,973,2,2020-03-24 00:44:05.389085,2020-03-24 00:50:50.733632,6.75,0.1125,6,timer,5,4,integral,KPH,5,bucket4
6929,560,1,2019-04-12 09:47:58.710084,2019-04-12 00:15:11.557194,867.2,14.453333333333335,3,integral,5,7,integral,KPH,4,bucket3
6930,991,2,2020-09-08 06:18:31.922426,2020-09-08 07:21:51.232599,63.31666666666667,1.0552777777777778,13,last,6,4,max val,seconds,6,bucket5
6931,867,1,2020-04-19 04:37:28.465704,2020-04-19 08:44:49.531310,247.35,4.1225,14,timer,3,3,last,seconds,4,bucket3
6932,613,2,2020-09-01 05:58:01.545450,2020-09-01 03:25:27.486769,1287.4166666666667,21.456944444444446,10,min val,3,4,timer,seconds,6,bucket5
6933,40,2,2020-09-12 11:11:35.666397,2020-09-12 09:06:04.926068,1314.4833333333333,21.908055555555556,1,max val,4,8,min val,KPH,6,bucket2
6934,210,2,2020-04-09 00:30:28.310781,2020-04-09 11:56:24.600509,685.9333333333333,11.43222222222222,10,integral,5,4,last,KPH,1,bucket3
6935,22,2,2020-03-01 09:05:45.582662,2020-03-01 10:54:18.841191,108.55,1.8091666666666666,18,min val,7,8,last,KPH,3,bucket3
6936,458,0,2020-08-10 11:27:41.151789,2020-08-10 10:18:45.772770,1371.0666666666666,22.85111111111111,12,last,6,5,integral,KPH,2,bucket4
6937,314,0,2019-02-06 01:08:33.707763,2019-02-06 00:35:24.909985,1406.85,23.447499999999998,0,max val,0,5,integral,KPH,2,bucket5
6938,423,0,2019-06-14 00:15:37.885075,2019-06-14 11:10:40.247872,655.0333333333333,10.917222222222222,3,timer,8,5,last,KPH,6,bucket3
6939,808,2,2019-08-06 03:46:45.528853,2019-08-06 08:15:11.802084,268.43333333333334,4.473888888888889,4,max val,4,7,min val,KPH,6,bucket5
6940,161,0,2019-11-09 03:51:39.053336,2019-11-09 10:39:23.257796,407.73333333333335,6.795555555555556,15,max val,7,8,min val,seconds,4,bucket4
6941,556,0,2020-07-20 09:37:12.273538,2020-07-20 11:56:58.905016,139.76666666666668,2.329444444444445,17,last,5,7,integral,seconds,3,bucket1
6942,588,0,2019-02-09 02:44:51.329118,2019-02-09 08:42:07.589318,357.26666666666665,5.954444444444444,13,last,5,9,min val,KPH,9,bucket4
6943,112,1,2019-08-10 08:20:20.481674,2019-08-10 00:26:27.704657,966.1166666666667,16.101944444444445,13,integral,2,9,timer,KPH,8,bucket1
6944,965,0,2020-07-01 00:24:12.025452,2020-07-01 08:11:26.566936,467.23333333333335,7.787222222222223,4,integral,9,5,last,KPH,6,bucket4
6945,45,0,2020-08-08 05:46:35.418956,2020-08-08 03:57:20.169624,1330.7333333333333,22.17888888888889,18,integral,2,8,min val,KPH,0,bucket5
6946,340,1,2020-08-16 05:12:21.327063,2020-08-16 05:19:26.513493,7.083333333333333,0.11805555555555555,15,timer,8,4,integral,KPH,7,bucket2
6947,804,1,2020-03-18 08:52:40.130605,2020-03-18 04:14:28.577674,1161.8,19.363333333333333,5,last,9,1,min val,seconds,2,bucket4
6948,66,1,2020-02-15 05:52:21.981091,2020-02-15 05:03:11.971212,1390.8166666666666,23.18027777777778,7,max val,6,7,integral,seconds,7,bucket5
6949,37,2,2020-09-08 11:52:40.054676,2020-09-08 09:57:06.366109,1324.4333333333334,22.07388888888889,7,integral,0,0,last,seconds,2,bucket1
6950,21,1,2019-07-06 07:56:25.527112,2019-07-06 07:36:34.204142,1420.1333333333334,23.66888888888889,17,max val,6,9,last,KPH,2,bucket5
6951,809,0,2019-04-14 09:33:38.156074,2019-04-14 01:08:19.550323,934.6833333333333,15.578055555555554,12,last,2,2,min val,KPH,9,bucket4
6952,379,2,2020-11-05 01:35:43.416714,2020-11-05 11:57:09.957305,621.4333333333333,10.357222222222221,12,integral,7,7,last,KPH,9,bucket1
6953,717,0,2020-05-19 11:12:46.778074,2020-05-19 03:27:08.375819,974.35,16.239166666666666,8,last,8,5,max val,KPH,7,bucket5
6954,705,2,2019-09-19 09:43:00.251146,2019-09-19 02:32:06.325798,1009.1,16.818333333333335,12,timer,4,3,min val,KPH,4,bucket1
6955,939,0,2020-07-22 08:01:00.670785,2020-07-22 10:26:18.328854,145.28333333333333,2.421388888888889,13,max val,3,3,timer,seconds,9,bucket1
6956,898,2,2020-02-24 00:00:52.433906,2020-02-24 01:53:01.460989,112.15,1.8691666666666669,17,max val,3,8,last,KPH,4,bucket4
6957,159,1,2020-09-17 03:49:25.662069,2020-09-17 06:03:42.694157,134.28333333333333,2.2380555555555555,10,min val,2,7,timer,seconds,2,bucket1
6958,345,0,2020-03-01 00:51:10.414691,2020-03-01 07:34:34.667080,403.4,6.723333333333333,13,min val,2,9,max val,seconds,1,bucket5
6959,846,1,2020-02-08 07:18:51.960600,2020-02-08 03:06:53.732417,1188.0166666666667,19.800277777777776,13,timer,6,0,timer,KPH,5,bucket5
6960,976,1,2020-08-10 02:08:51.487608,2020-08-10 11:38:38.169183,569.7666666666667,9.49611111111111,7,integral,2,1,last,KPH,6,bucket2
6961,27,1,2020-04-02 00:22:28.787494,2020-04-02 07:35:48.541429,433.31666666666666,7.2219444444444445,11,last,1,4,integral,KPH,3,bucket5
6962,743,1,2019-02-14 09:45:27.694083,2019-02-14 01:10:54.236567,925.4333333333333,15.423888888888888,16,timer,1,2,min val,seconds,9,bucket1
6963,676,0,2020-06-08 00:20:23.744562,2020-06-08 03:27:35.101081,187.18333333333334,3.1197222222222223,14,timer,6,6,last,seconds,6,bucket5
6964,271,1,2020-01-08 01:04:00.312946,2020-01-08 04:51:45.122725,227.73333333333332,3.795555555555555,15,last,9,7,integral,KPH,6,bucket1
6965,798,1,2019-06-11 05:30:48.619523,2019-06-11 04:14:28.985877,1363.6666666666667,22.727777777777778,6,integral,4,5,min val,KPH,6,bucket3
6966,682,1,2020-02-08 05:12:30.924837,2020-02-08 01:44:00.565090,1231.4833333333333,20.524722222222223,15,last,0,4,max val,KPH,5,bucket5
6967,402,0,2019-05-08 10:06:34.153122,2019-05-08 07:30:52.102795,1284.2833333333333,21.404722222222222,7,min val,7,9,min val,KPH,2,bucket4
6968,959,0,2019-01-06 04:27:20.959070,2019-01-06 03:48:29.445267,1401.1333333333334,23.352222222222224,14,max val,4,2,min val,seconds,7,bucket1
6969,519,0,2019-07-17 03:03:40.620415,2019-07-17 07:56:28.367547,292.78333333333336,4.879722222222223,5,max val,1,0,integral,KPH,0,bucket5
6970,280,0,2019-04-15 08:49:26.287479,2019-04-15 07:53:06.331407,1383.6666666666667,23.061111111111114,0,min val,5,7,integral,seconds,0,bucket3
6971,786,0,2020-03-16 07:36:48.981066,2020-03-16 00:56:46.543732,1039.95,17.3325,12,integral,9,6,integral,seconds,7,bucket1
6972,400,1,2020-03-06 07:42:58.369399,2020-03-06 11:12:44.015690,209.75,3.495833333333333,10,last,4,1,integral,KPH,9,bucket5
6973,212,0,2019-06-11 06:15:09.769650,2019-06-11 02:48:09.365896,1232.9833333333333,20.549722222222222,10,max val,8,8,last,seconds,3,bucket4
6974,338,0,2019-06-12 04:50:47.759516,2019-06-12 06:26:17.318150,95.48333333333333,1.591388888888889,16,min val,7,4,min val,seconds,4,bucket1
6975,7,0,2019-03-15 04:10:14.102399,2019-03-15 02:21:02.689173,1330.8,22.18,3,timer,0,8,timer,seconds,9,bucket3
6976,419,1,2019-11-08 05:04:24.332413,2019-11-08 03:18:00.012414,1333.5833333333333,22.226388888888888,18,timer,6,8,min val,seconds,6,bucket1
6977,118,2,2020-02-14 07:32:24.359177,2020-02-14 10:27:31.080339,175.1,2.9183333333333334,11,max val,5,4,timer,seconds,5,bucket4
6978,289,1,2020-03-08 07:45:23.640914,2020-03-08 07:40:41.719806,1435.3,23.921666666666667,19,last,5,1,timer,KPH,2,bucket2
6979,811,1,2020-06-08 02:42:24.618776,2020-06-08 03:08:29.382241,26.066666666666666,0.43444444444444447,17,min val,6,2,last,seconds,9,bucket3
6980,85,0,2020-01-12 11:04:37.811426,2020-01-12 01:09:33.019824,844.9166666666666,14.081944444444444,15,timer,1,8,timer,KPH,0,bucket2
6981,436,2,2020-06-23 01:42:43.875569,2020-06-23 09:13:21.549909,450.6166666666667,7.510277777777778,14,integral,0,9,max val,KPH,0,bucket1
6982,185,0,2020-07-05 03:27:33.574188,2020-07-05 02:35:46.850162,1388.2166666666667,23.136944444444445,18,min val,9,2,max val,seconds,3,bucket5
6983,400,2,2020-11-20 05:16:10.941851,2020-11-20 02:52:00.980010,1295.8333333333333,21.59722222222222,19,max val,1,9,max val,seconds,8,bucket4
6984,236,1,2020-04-03 01:52:07.253040,2020-04-03 04:01:51.772551,129.73333333333332,2.162222222222222,7,last,6,8,min val,seconds,5,bucket3
6985,874,0,2020-01-12 08:51:55.503808,2020-01-12 04:55:54.100749,1203.9666666666667,20.066111111111113,15,max val,5,0,max val,seconds,3,bucket5
6986,285,2,2019-04-15 02:10:21.082777,2019-04-15 05:49:21.888924,219.0,3.65,15,max val,1,9,max val,seconds,8,bucket5
6987,321,1,2020-08-24 04:36:06.855465,2020-08-24 10:46:57.836474,370.8333333333333,6.180555555555555,6,min val,3,0,last,seconds,8,bucket3
6988,562,0,2020-05-01 02:36:11.655265,2020-05-01 06:14:39.799140,218.46666666666667,3.641111111111111,2,timer,2,9,min val,KPH,3,bucket1
6989,674,0,2019-03-09 04:21:48.169147,2019-03-09 09:05:10.304039,283.3666666666667,4.722777777777778,9,max val,5,5,min val,KPH,4,bucket3
6990,825,2,2019-05-02 04:24:56.687944,2019-05-02 07:35:06.185882,190.15,3.169166666666667,3,timer,3,8,integral,KPH,3,bucket3
6991,501,0,2020-05-18 03:43:26.693044,2020-05-18 00:31:10.213124,1247.7166666666667,20.795277777777777,12,integral,5,4,max val,seconds,1,bucket1
6992,178,2,2019-02-16 10:02:17.588132,2019-02-16 04:53:22.003886,1131.0666666666666,18.85111111111111,18,timer,7,8,timer,seconds,1,bucket3
6993,668,1,2019-07-02 01:26:23.768420,2019-07-02 06:54:33.020359,328.15,5.469166666666666,14,last,3,3,max val,KPH,1,bucket3
6994,739,0,2019-02-11 06:06:40.473937,2019-02-11 10:40:50.014602,274.15,4.569166666666666,9,min val,2,5,min val,KPH,8,bucket3
6995,986,1,2020-11-06 08:12:35.835117,2020-11-06 00:01:07.150158,948.5166666666667,15.80861111111111,15,max val,3,2,min val,KPH,6,bucket2
6996,129,1,2020-10-01 02:27:20.899921,2020-10-01 11:15:29.592334,528.1333333333333,8.802222222222222,4,min val,7,7,max val,seconds,6,bucket5
6997,763,0,2019-01-15 02:48:00.013285,2019-01-15 02:21:25.397715,1413.4166666666667,23.556944444444447,19,min val,2,1,timer,KPH,7,bucket2
6998,977,2,2019-07-10 06:30:09.631336,2019-07-10 05:56:22.079937,1406.2,23.436666666666667,16,integral,9,5,integral,seconds,7,bucket2
6999,878,2,2019-07-10 08:55:01.322366,2019-07-10 02:54:46.527484,1079.75,17.995833333333334,12,timer,4,4,max val,seconds,5,bucket1
7000,566,2,2019-01-01 08:54:30.166765,2019-01-01 09:50:58.622144,56.46666666666667,0.9411111111111111,15,min val,6,5,integral,seconds,1,bucket4
7001,589,0,2020-08-22 10:25:34.026788,2020-08-22 07:51:25.867555,1285.85,21.430833333333332,17,integral,8,6,integral,KPH,7,bucket1
7002,167,2,2019-09-03 10:53:05.836600,2019-09-03 03:32:10.367737,999.0666666666667,16.651111111111113,9,min val,3,7,max val,KPH,3,bucket4
7003,932,0,2020-07-21 05:56:40.726788,2020-07-21 05:12:34.286759,1395.8833333333334,23.264722222222225,15,timer,0,1,min val,KPH,4,bucket2
7004,552,1,2019-05-11 00:26:17.773377,2019-05-11 01:40:00.766812,73.7,1.2283333333333333,14,timer,6,1,integral,KPH,0,bucket4
7005,692,0,2019-09-07 08:51:47.204107,2019-09-07 07:45:19.604403,1373.5333333333333,22.892222222222223,17,min val,9,5,integral,seconds,8,bucket1
7006,432,1,2019-07-03 03:21:02.241104,2019-07-03 10:55:47.521837,454.75,7.579166666666667,2,last,2,0,timer,seconds,5,bucket3
7007,637,2,2020-07-23 04:21:57.751727,2020-07-23 05:39:43.967134,77.76666666666667,1.296111111111111,12,integral,0,2,max val,KPH,3,bucket1
7008,235,2,2019-02-13 05:33:37.209571,2019-02-13 00:45:43.891144,1152.1,19.201666666666664,5,timer,4,7,last,seconds,9,bucket1
7009,272,0,2020-07-06 02:23:58.403859,2020-07-06 10:14:40.609297,470.7,7.845,5,min val,0,4,integral,seconds,0,bucket5
7010,318,2,2020-07-13 01:47:18.389176,2020-07-13 06:00:24.264356,253.08333333333334,4.218055555555556,17,min val,4,6,integral,seconds,6,bucket2
7011,456,0,2020-10-07 10:05:01.113500,2020-10-07 06:41:40.407419,1236.65,20.610833333333336,7,min val,1,0,min val,KPH,3,bucket3
7012,369,2,2020-01-16 05:35:12.528515,2020-01-16 03:02:15.393425,1287.0333333333333,21.450555555555557,4,last,6,1,integral,KPH,9,bucket3
7013,561,2,2019-09-11 07:39:18.056843,2019-09-11 02:36:49.003103,1137.5,18.958333333333332,5,integral,2,7,max val,KPH,4,bucket1
7014,464,1,2020-04-13 11:37:55.866710,2020-04-13 11:31:01.424964,1433.0833333333333,23.88472222222222,8,min val,3,4,integral,seconds,1,bucket5
7015,670,2,2019-06-11 08:38:47.898787,2019-06-11 03:11:19.103682,1112.5166666666667,18.541944444444443,7,last,7,2,max val,KPH,0,bucket1
7016,463,1,2020-08-20 01:04:47.445292,2020-08-20 05:50:46.172837,285.96666666666664,4.766111111111111,6,max val,7,6,timer,KPH,4,bucket5
7017,722,2,2020-11-08 00:53:15.525054,2020-11-08 00:15:14.713857,1401.9833333333333,23.36638888888889,12,integral,4,1,min val,seconds,6,bucket4
7018,535,0,2020-10-09 05:22:12.495190,2020-10-09 00:57:45.597039,1175.55,19.592499999999998,16,timer,8,9,min val,KPH,4,bucket5
7019,837,2,2019-06-08 06:03:44.590452,2019-06-08 11:55:28.727362,351.73333333333335,5.862222222222223,10,max val,8,5,max val,seconds,1,bucket2
7020,798,1,2020-11-12 04:12:39.648870,2020-11-12 09:14:46.382639,302.1,5.035,3,integral,6,7,integral,KPH,0,bucket5
7021,61,2,2019-03-10 08:27:34.405732,2019-03-10 01:28:51.888943,1021.2833333333333,17.02138888888889,16,timer,9,2,timer,KPH,3,bucket5
7022,908,2,2020-06-01 02:03:49.860549,2020-06-01 05:41:17.893500,217.46666666666667,3.6244444444444444,11,last,6,4,timer,KPH,8,bucket3
7023,38,1,2020-07-12 04:04:02.339212,2020-07-12 10:57:28.041287,413.4166666666667,6.890277777777778,6,last,9,2,integral,KPH,9,bucket1
7024,117,0,2020-11-21 02:29:53.070314,2020-11-21 02:38:48.248128,8.916666666666666,0.1486111111111111,7,min val,6,5,timer,seconds,4,bucket2
7025,391,0,2020-04-01 00:11:21.474983,2020-04-01 06:54:04.437482,402.7,6.711666666666667,1,integral,9,3,last,seconds,2,bucket1
7026,494,2,2020-09-24 05:36:02.702253,2020-09-24 11:08:26.508595,332.3833333333333,5.539722222222222,18,min val,9,6,max val,KPH,9,bucket4
7027,788,1,2019-09-05 00:33:28.813188,2019-09-05 00:26:48.787572,1433.3166666666666,23.88861111111111,11,max val,1,4,min val,KPH,4,bucket4
7028,954,0,2019-09-24 00:36:27.354523,2019-09-24 00:32:16.205813,1435.8,23.93,8,timer,6,7,integral,seconds,4,bucket1
7029,926,1,2019-06-08 00:39:40.395543,2019-06-08 11:45:19.556354,665.65,11.094166666666666,14,integral,6,9,min val,KPH,6,bucket5
7030,684,1,2020-09-17 11:44:56.897774,2020-09-17 06:58:24.739541,1153.45,19.22416666666667,13,last,2,9,integral,KPH,1,bucket3
7031,582,2,2020-06-01 07:47:30.719371,2020-06-01 07:45:18.038764,1437.7833333333333,23.963055555555556,10,min val,0,0,min val,seconds,8,bucket1
7032,64,2,2019-10-22 09:35:29.511944,2019-10-22 03:52:04.263627,1096.5666666666666,18.27611111111111,14,last,1,1,last,seconds,8,bucket2
7033,560,1,2019-09-01 02:58:12.837693,2019-09-01 01:22:43.395254,1344.5,22.408333333333335,12,integral,0,2,max val,KPH,3,bucket2
7034,735,0,2019-02-12 04:01:49.749538,2019-02-12 09:33:51.476518,332.01666666666665,5.533611111111111,5,last,0,4,integral,KPH,2,bucket2
7035,184,1,2019-10-13 08:20:08.308210,2019-10-13 00:46:44.165163,986.5833333333334,16.443055555555556,15,timer,3,6,timer,KPH,0,bucket1
7036,265,0,2020-10-16 10:53:41.479090,2020-10-16 01:55:00.014105,901.3,15.021666666666667,3,last,5,8,integral,seconds,3,bucket2
7037,464,1,2020-11-10 01:12:32.465819,2020-11-10 01:36:18.927494,23.766666666666666,0.3961111111111111,10,integral,8,9,timer,KPH,0,bucket4
7038,50,1,2020-10-10 02:01:44.243385,2020-10-10 10:06:58.990361,485.23333333333335,8.087222222222222,1,max val,0,9,last,seconds,7,bucket3
7039,960,2,2020-09-07 00:49:04.992087,2020-09-07 02:50:54.557300,121.81666666666666,2.0302777777777776,8,min val,3,6,integral,seconds,4,bucket3
7040,358,1,2019-03-07 09:28:57.166007,2019-03-07 10:14:17.900351,45.333333333333336,0.7555555555555556,13,integral,0,0,timer,KPH,6,bucket3
7041,982,0,2020-03-01 08:06:25.105676,2020-03-01 03:31:48.979250,1165.3833333333334,19.423055555555557,14,min val,2,6,max val,KPH,1,bucket4
7042,90,1,2020-10-22 05:05:27.424376,2020-10-22 09:36:03.784456,270.6,4.510000000000001,8,min val,2,2,min val,KPH,4,bucket2
7043,561,0,2020-01-13 06:20:43.638354,2020-01-13 00:18:01.859621,1077.3,17.955,11,max val,7,0,max val,KPH,5,bucket3
7044,853,1,2020-07-05 09:28:22.347057,2020-07-05 09:45:27.350418,17.083333333333332,0.2847222222222222,7,max val,9,6,timer,seconds,0,bucket2
7045,587,1,2020-03-20 04:51:27.554066,2020-03-20 04:55:18.558327,3.85,0.06416666666666666,8,timer,4,0,integral,KPH,5,bucket4
7046,175,2,2020-08-10 08:17:17.394485,2020-08-10 01:16:13.702568,1018.9333333333333,16.982222222222223,14,max val,1,6,last,seconds,7,bucket4
7047,388,0,2019-04-20 06:49:43.788210,2019-04-20 11:40:00.787303,290.26666666666665,4.837777777777777,13,min val,7,5,integral,KPH,0,bucket3
7048,367,2,2019-11-21 01:18:19.997521,2019-11-21 09:10:46.029447,472.43333333333334,7.873888888888889,6,timer,7,1,integral,seconds,0,bucket5
7049,754,1,2019-08-18 07:38:27.961845,2019-08-18 08:47:00.713649,68.53333333333333,1.1422222222222222,18,last,1,5,timer,seconds,7,bucket3
7050,625,0,2020-07-13 10:06:27.464866,2020-07-13 10:34:18.609089,27.85,0.46416666666666667,8,min val,8,0,max val,KPH,6,bucket4
7051,726,1,2019-02-07 04:05:49.855323,2019-02-07 02:25:12.092761,1339.3666666666666,22.322777777777777,7,max val,8,1,timer,KPH,6,bucket3
7052,700,1,2020-06-06 08:52:03.726982,2020-06-06 00:44:39.465375,952.5833333333334,15.87638888888889,11,last,6,5,min val,seconds,9,bucket4
7053,141,2,2019-01-06 07:00:13.656059,2019-01-06 09:45:11.960588,164.96666666666667,2.7494444444444444,3,last,5,4,max val,seconds,3,bucket1
7054,778,2,2020-09-13 06:12:57.008751,2020-09-13 02:43:42.585310,1230.75,20.5125,13,integral,8,3,min val,KPH,6,bucket3
7055,671,2,2020-08-13 05:49:38.327887,2020-08-13 01:42:41.191287,1193.0333333333333,19.883888888888887,17,last,6,7,max val,seconds,4,bucket4
7056,634,0,2020-07-24 09:39:42.685270,2020-07-24 05:18:45.634500,1179.0333333333333,19.650555555555556,14,max val,9,4,timer,seconds,5,bucket4
7057,925,1,2020-03-22 01:36:17.068956,2020-03-22 10:32:45.572913,536.4666666666667,8.94111111111111,5,max val,8,6,last,KPH,2,bucket5
7058,80,0,2019-03-05 03:23:22.727975,2019-03-05 00:05:51.990215,1242.4833333333333,20.708055555555557,18,integral,7,0,max val,KPH,3,bucket5
7059,197,1,2020-09-12 07:11:36.727585,2020-09-12 09:46:52.073232,155.25,2.5875,19,min val,4,1,last,KPH,7,bucket3
7060,874,1,2019-09-06 00:40:05.450863,2019-09-06 05:48:54.760949,308.81666666666666,5.146944444444444,11,min val,9,8,timer,seconds,2,bucket2
7061,840,2,2020-08-13 06:34:58.965175,2020-08-13 10:02:19.405022,207.33333333333334,3.4555555555555557,15,min val,7,0,integral,seconds,7,bucket1
7062,811,0,2019-11-18 03:39:57.611825,2019-11-18 05:15:36.527826,95.63333333333334,1.593888888888889,7,max val,6,3,timer,KPH,5,bucket1
7063,385,1,2020-03-06 10:52:47.226665,2020-03-06 05:17:33.116722,1104.75,18.4125,18,min val,1,5,min val,seconds,6,bucket5
7064,660,1,2019-03-21 07:19:27.970024,2019-03-21 02:29:19.911461,1149.85,19.164166666666667,4,integral,7,6,integral,KPH,1,bucket2
7065,908,0,2020-11-13 10:54:24.409060,2020-11-13 05:42:58.037614,1128.55,18.809166666666666,18,timer,2,0,integral,seconds,4,bucket5
7066,411,1,2020-08-19 03:25:29.996102,2020-08-19 03:51:23.927648,25.883333333333333,0.4313888888888889,16,integral,7,4,min val,seconds,2,bucket4
7067,95,1,2019-09-18 10:22:56.205617,2019-09-18 07:49:55.086223,1286.9666666666667,21.449444444444445,15,timer,5,4,min val,seconds,6,bucket2
7068,605,0,2020-10-13 06:01:52.472662,2020-10-13 09:37:46.841904,215.9,3.5983333333333336,0,timer,5,4,max val,seconds,6,bucket4
7069,283,1,2020-11-16 09:48:26.198231,2020-11-16 03:10:32.129430,1042.0833333333333,17.368055555555554,16,integral,9,5,timer,seconds,8,bucket2
7070,878,1,2020-05-01 05:19:20.246582,2020-05-01 11:27:40.485316,368.3333333333333,6.138888888888888,0,min val,5,4,min val,KPH,0,bucket4
7071,121,0,2019-01-23 02:16:47.506239,2019-01-23 06:32:56.096455,256.1333333333333,4.268888888888889,19,min val,1,9,integral,KPH,1,bucket4
7072,554,0,2020-08-08 01:47:30.842583,2020-08-08 05:57:40.737790,250.15,4.1691666666666665,10,timer,5,8,min val,seconds,0,bucket2
7073,695,1,2020-09-06 05:21:35.925050,2020-09-06 04:54:33.686736,1412.95,23.549166666666668,16,last,7,6,timer,seconds,1,bucket4
7074,569,1,2019-10-16 11:53:32.406844,2019-10-16 05:49:35.518414,1076.05,17.934166666666666,13,integral,5,6,max val,KPH,3,bucket2
7075,674,2,2019-03-08 09:14:02.918337,2019-03-08 03:18:28.820302,1084.4166666666667,18.073611111111113,4,integral,3,8,last,seconds,1,bucket1
7076,528,0,2019-11-02 05:17:45.828541,2019-11-02 09:26:36.925354,248.85,4.1475,3,max val,3,0,max val,seconds,0,bucket1
7077,838,0,2019-11-02 08:07:56.082649,2019-11-02 11:15:29.054080,187.53333333333333,3.1255555555555556,3,timer,1,6,integral,seconds,7,bucket3
7078,16,0,2020-11-22 03:43:57.255189,2020-11-22 08:07:11.169761,263.21666666666664,4.386944444444444,9,last,0,5,last,seconds,8,bucket3
7079,57,2,2019-10-02 07:57:03.512862,2019-10-02 03:47:47.820462,1190.7333333333333,19.845555555555556,16,timer,4,7,integral,KPH,5,bucket1
7080,792,2,2019-05-04 08:23:36.931924,2019-05-04 04:54:34.888323,1230.95,20.515833333333333,18,min val,2,2,integral,seconds,0,bucket5
7081,704,2,2020-07-11 07:45:30.392322,2020-07-11 02:24:42.342890,1119.1833333333334,18.653055555555557,16,integral,9,7,min val,seconds,6,bucket1
7082,245,0,2019-02-02 05:53:22.286862,2019-02-02 09:05:35.443728,192.21666666666667,3.203611111111111,13,integral,0,7,timer,KPH,5,bucket2
7083,674,0,2020-01-07 01:53:14.990179,2020-01-07 07:09:49.875494,316.56666666666666,5.276111111111111,12,timer,4,6,min val,seconds,0,bucket4
7084,201,0,2020-03-08 11:31:35.100487,2020-03-08 05:03:53.509558,1052.3,17.538333333333334,15,max val,9,3,timer,seconds,1,bucket3
7085,14,0,2020-08-19 05:19:12.839657,2020-08-19 03:09:33.934089,1310.35,21.839166666666664,15,integral,6,8,min val,seconds,9,bucket4
7086,735,1,2019-01-04 08:28:09.098032,2019-01-04 00:43:23.198861,975.2333333333333,16.253888888888888,12,max val,6,6,min val,seconds,6,bucket1
7087,650,2,2020-11-21 04:38:39.720657,2020-11-21 04:12:04.214754,1413.4,23.55666666666667,16,min val,7,9,max val,seconds,0,bucket5
7088,901,1,2019-05-24 04:47:16.995978,2019-05-24 08:51:39.965393,244.36666666666667,4.072777777777778,15,integral,7,6,timer,seconds,2,bucket3
7089,652,1,2020-09-01 11:28:40.362214,2020-09-01 10:40:22.881528,1391.7,23.195,4,last,5,5,integral,KPH,1,bucket3
7090,503,0,2020-05-08 09:22:11.330375,2020-05-08 03:06:48.481504,1064.6166666666666,17.74361111111111,16,timer,2,9,integral,KPH,7,bucket5
7091,556,2,2020-08-17 09:25:44.574725,2020-08-17 03:09:51.595265,1064.1166666666666,17.735277777777775,10,timer,4,5,last,KPH,4,bucket1
7092,270,0,2020-04-23 04:25:14.626269,2020-04-23 08:25:21.117703,240.1,4.001666666666667,17,min val,1,9,max val,KPH,3,bucket5
7093,927,1,2020-03-23 06:11:31.568034,2020-03-23 05:26:41.417017,1395.15,23.2525,4,last,6,4,last,KPH,6,bucket4
7094,70,2,2019-02-12 03:35:58.956630,2019-02-12 05:36:20.348966,120.35,2.0058333333333334,15,integral,1,4,max val,seconds,7,bucket5
7095,617,1,2020-11-20 03:24:57.226407,2020-11-20 01:27:52.240559,1322.9166666666667,22.04861111111111,13,last,2,3,integral,KPH,6,bucket5
7096,480,2,2020-08-06 00:05:56.714384,2020-08-06 09:50:42.415373,584.75,9.745833333333334,0,min val,5,1,timer,KPH,8,bucket4
7097,898,1,2020-02-21 10:48:56.549227,2020-02-21 04:35:37.285354,1066.6666666666667,17.77777777777778,0,max val,8,3,last,seconds,9,bucket5
7098,770,0,2020-06-21 04:38:40.374969,2020-06-21 09:12:54.001198,274.21666666666664,4.570277777777777,17,last,5,0,max val,KPH,2,bucket1
7099,114,1,2019-10-09 03:43:06.666628,2019-10-09 08:14:09.276503,271.03333333333336,4.517222222222222,15,min val,8,7,max val,KPH,8,bucket5
7100,72,0,2020-02-18 04:08:39.427995,2020-02-18 10:24:25.368096,375.75,6.2625,9,integral,2,5,max val,seconds,4,bucket3
7101,722,2,2020-05-01 04:35:41.554421,2020-05-01 01:18:54.512624,1243.2,20.720000000000002,7,last,4,7,integral,seconds,8,bucket3
7102,550,0,2020-02-18 01:15:42.812349,2020-02-18 09:32:12.230652,496.48333333333335,8.274722222222222,19,integral,0,6,last,seconds,4,bucket3
7103,742,0,2020-04-19 02:01:21.785562,2020-04-19 08:25:56.391124,384.56666666666666,6.4094444444444445,16,max val,5,6,integral,seconds,5,bucket2
7104,601,2,2020-08-16 06:58:44.697222,2020-08-16 05:47:43.767474,1368.9833333333333,22.816388888888888,6,max val,9,9,max val,seconds,2,bucket2
7105,587,0,2019-11-20 09:09:52.136550,2019-11-20 04:02:08.483465,1132.2666666666667,18.871111111111112,5,integral,6,9,max val,seconds,7,bucket1
