,mach_id,prod_id,bmc_id,jdlink_rgstn_ts,factory,mdl_yr,last_end_cptr_tm,series_nm,decal_model_nm
7238,1450,671,5474,2019-07-05 05:20:19.801261,Florida,2010,2019-07-05 05:20:19.801261,S, X9 1100
7239,282,5180,9470,2019-11-23 04:58:06.366425,Kansas,2019,2019-11-23 04:58:06.366425,W,S790
7240,9558,4730,6499,2020-08-10 05:46:32.411053,Washington,2018,2020-08-10 05:46:32.411053,T, X9 1100
7241,4885,9073,3527,2020-10-06 01:53:23.060646,Florida,2018,2020-10-06 01:53:23.060646,X, X9 1100
7242,2930,2315,6006,2020-10-13 10:39:36.710183,Michigan,2012,2020-10-13 10:39:36.710183,S,S790
7243,5274,4236,9266,2019-01-22 00:51:04.179301,Delaware,2016,2019-01-22 00:51:04.179301,W,S790
7244,3786,512,1632,2019-01-22 09:12:23.785656,New Hampshire,2018,2019-01-22 09:12:23.785656,T, X9 1100
7245,618,5813,7831,2020-09-13 07:16:28.876884,California,2017,2020-09-13 07:16:28.876884,W, X9 1100
7246,2655,3376,461,2020-11-16 09:44:57.216968,New Hampshire,2015,2020-11-16 09:44:57.216968,S,S790
7247,8138,8521,2835,2020-01-14 07:45:26.774873,Idaho,2012,2020-01-14 07:45:26.774873,S, X9 1100
7248,7552,5036,6895,2019-04-22 06:38:05.827123,Nebraska,2018,2019-04-22 06:38:05.827123,S,S790
7249,8890,7202,7936,2020-02-22 11:18:52.768892,Mississippi,2010,2020-02-22 11:18:52.768892,S, X9 1100
7250,5613,9835,7117,2019-06-03 01:16:51.399316,Vermont,2014,2019-06-03 01:16:51.399316,W, X9 1100
7251,8567,1803,3593,2020-01-12 10:25:54.499973,District ,2020,2020-01-12 10:25:54.499973,X, X9 1100
7252,6514,8005,8332,2020-08-19 03:25:27.913984,Massachusetts,2017,2020-08-19 03:25:27.913984,X,S790
7253,8432,1128,3464,2019-02-15 08:10:33.044337,Virginia,2010,2019-02-15 08:10:33.044337,S,S790
7254,7605,6292,6587,2019-05-01 05:44:12.926272,Minnesota,2019,2019-05-01 05:44:12.926272,W,S790
7255,2986,1510,1921,2020-08-16 09:26:30.008315,Texas,2014,2020-08-16 09:26:30.008315,X,S790
7256,8286,5755,1987,2019-06-18 07:25:48.001841,Virginia,2012,2019-06-18 07:25:48.001841,S, X9 1100
7257,4733,2242,1049,2019-08-04 08:28:25.437719,Alabama,2011,2019-08-04 08:28:25.437719,X,S790
7258,4050,2006,2461,2020-03-17 06:28:07.230017,Wyoming,2017,2020-03-17 06:28:07.230017,X,S790
7259,4386,8680,1542,2020-02-07 04:07:49.770393,Montana,2010,2020-02-07 04:07:49.770393,S, X9 1100
7260,3173,4714,628,2020-06-01 03:19:05.364343,Montana,2013,2020-06-01 03:19:05.364343,S, X9 1100
7261,550,1600,7716,2019-03-12 09:17:48.503210,Nevada,2010,2019-03-12 09:17:48.503210,S,S790
7262,6749,7950,4976,2019-01-05 05:53:15.203907,Missouri,2017,2019-01-05 05:53:15.203907,S, X9 1100
7263,2256,3680,5385,2020-07-16 08:06:57.093051,South Dakota,2015,2020-07-16 08:06:57.093051,T, X9 1100
7264,531,7757,478,2019-06-20 07:45:44.650228,Massachusetts,2020,2019-06-20 07:45:44.650228,S,S790
7265,1438,7460,5799,2020-08-04 09:51:19.844222,District ,2014,2020-08-04 09:51:19.844222,S,S790
7266,4976,7071,8734,2019-06-20 10:23:30.297211,Iowa,2014,2019-06-20 10:23:30.297211,T, X9 1100
7267,3356,9633,812,2020-09-03 03:42:22.606017,Vermont,2012,2020-09-03 03:42:22.606017,W, X9 1100
7268,8422,5786,1566,2019-01-05 07:02:52.690020,Iowa,2017,2019-01-05 07:02:52.690020,X, X9 1100
7269,7469,3649,2229,2020-11-06 07:08:22.856526,Tennessee,2013,2020-11-06 07:08:22.856526,T, X9 1100
7270,8244,7534,6912,2019-11-20 04:35:13.171096,American Samoa,2016,2019-11-20 04:35:13.171096,X,S790
7271,8315,8286,2746,2019-04-22 00:17:05.149329,Connecticut,2018,2019-04-22 00:17:05.149329,W,S790
7272,6507,9146,4976,2019-02-02 09:33:58.242204,Nevada,2018,2019-02-02 09:33:58.242204,S, X9 1100
7273,8964,2462,8808,2020-03-09 07:28:50.347887,Illinois,2019,2020-03-09 07:28:50.347887,W,S790
7274,1644,632,2896,2019-02-12 09:36:49.313536,New Hampshire,2020,2019-02-12 09:36:49.313536,S, X9 1100
7275,4971,2369,9037,2019-01-03 10:09:54.591193,Missouri,2019,2019-01-03 10:09:54.591193,W, X9 1100
7276,9912,2064,4825,2019-10-12 02:45:19.543324,Delaware,2016,2019-10-12 02:45:19.543324,T, X9 1100
7277,2573,9808,4773,2020-11-22 04:04:38.616801,Nebraska,2020,2020-11-22 04:04:38.616801,T, X9 1100
7278,5107,1697,9076,2019-11-02 09:31:02.683276,Puerto Rico,2017,2019-11-02 09:31:02.683276,S, X9 1100
7279,3105,6654,9046,2020-01-02 09:32:32.963609,Kansas,2018,2020-01-02 09:32:32.963609,X, X9 1100
7280,2373,2289,6160,2019-11-18 11:31:17.661549,Rhode Island,2020,2019-11-18 11:31:17.661549,T, X9 1100
7281,681,7089,698,2019-11-04 11:01:11.648732,South Dakota,2011,2019-11-04 11:01:11.648732,T,S790
7282,3856,6070,2195,2019-06-22 03:09:33.631521,California,2014,2019-06-22 03:09:33.631521,X,S790
7283,6294,91,2913,2019-10-21 00:14:05.137294,Oklahoma,2014,2019-10-21 00:14:05.137294,W, X9 1100
7284,1411,3728,4465,2019-03-06 02:14:27.795441,Indiana,2016,2019-03-06 02:14:27.795441,T, X9 1100
7285,2358,2362,9585,2020-09-01 01:03:07.664178,Tennessee,2016,2020-09-01 01:03:07.664178,S, X9 1100
7286,7890,6074,7374,2020-02-20 08:49:07.229394,Ohio,2011,2020-02-20 08:49:07.229394,X,S790
7287,4320,7894,1480,2020-05-18 01:46:11.277609,Nebraska,2015,2020-05-18 01:46:11.277609,T, X9 1100
7288,8367,4521,4747,2020-06-20 11:34:58.863706,Maryland,2017,2020-06-20 11:34:58.863706,T,S790
7289,7016,7920,8767,2019-10-03 02:21:45.062967,Virginia,2019,2019-10-03 02:21:45.062967,W, X9 1100
7290,1116,4800,9186,2019-09-07 00:38:03.452002,New York,2014,2019-09-07 00:38:03.452002,T, X9 1100
7291,7716,5065,4265,2019-10-08 01:14:21.738604,Wyoming,2020,2019-10-08 01:14:21.738604,X, X9 1100
7292,1218,7769,4098,2019-06-22 09:15:25.998997,Alaska,2011,2019-06-22 09:15:25.998997,S, X9 1100
7293,1807,4896,4881,2020-06-01 11:21:40.927407,South Carolina,2014,2020-06-01 11:21:40.927407,S, X9 1100
7294,7212,6909,5522,2020-08-19 06:24:53.756044,Rhode Island,2011,2020-08-19 06:24:53.756044,S,S790
7295,9166,5915,1726,2019-05-23 10:17:18.885605,Connecticut,2018,2019-05-23 10:17:18.885605,T,S790
7296,9412,3262,8438,2020-03-09 06:48:09.520655,North Dakota,2013,2020-03-09 06:48:09.520655,W,S790
7297,9217,7269,3607,2019-10-19 08:46:23.194918,Oklahoma,2011,2019-10-19 08:46:23.194918,T,S790
7298,9691,6716,367,2020-05-15 09:22:37.202628,Oklahoma,2016,2020-05-15 09:22:37.202628,X,S790
7299,5632,1024,6556,2020-08-11 03:29:36.564278,Georgia,2013,2020-08-11 03:29:36.564278,T, X9 1100
7300,8334,7967,8735,2020-02-21 09:25:23.686292,Alabama,2015,2020-02-21 09:25:23.686292,S, X9 1100
7301,7675,7768,2397,2020-06-15 07:36:32.605619,Arizona,2019,2020-06-15 07:36:32.605619,S, X9 1100
7302,604,9295,7626,2020-01-09 07:44:15.539407,Indiana,2013,2020-01-09 07:44:15.539407,W,S790
7303,8246,2122,359,2019-06-19 08:17:10.401465,Kentucky,2017,2019-06-19 08:17:10.401465,W, X9 1100
7304,2118,7341,9541,2019-04-18 09:40:39.683657,of Columbia,2018,2019-04-18 09:40:39.683657,W,S790
7305,6206,4536,5613,2019-04-24 02:24:58.277017,South Carolina,2019,2019-04-24 02:24:58.277017,T,S790
7306,9525,4682,5504,2020-10-08 00:09:40.830678,Alabama,2010,2020-10-08 00:09:40.830678,X, X9 1100
7307,9025,9783,7094,2019-03-03 08:37:32.694817,Utah,2019,2019-03-03 08:37:32.694817,W,S790
7308,9867,3036,8892,2019-08-15 00:04:58.190344,Delaware,2015,2019-08-15 00:04:58.190344,W,S790
7309,8218,5832,7874,2020-07-21 11:02:50.058234,Maine,2020,2020-07-21 11:02:50.058234,T,S790
7310,3804,1238,9410,2019-10-03 02:55:36.365690,Alabama,2016,2019-10-03 02:55:36.365690,X,S790
7311,4114,4787,9929,2019-04-20 11:13:19.348568,North Dakota,2010,2019-04-20 11:13:19.348568,X,S790
7312,1877,7953,6041,2020-01-07 01:35:32.919801,Puerto Rico,2017,2020-01-07 01:35:32.919801,T, X9 1100
7313,7314,2450,5871,2019-09-20 10:13:54.919416,Kentucky,2017,2019-09-20 10:13:54.919416,S, X9 1100
7314,9098,5329,2725,2020-11-16 05:16:56.912984,New York,2019,2020-11-16 05:16:56.912984,X,S790
7315,4825,5632,9148,2020-01-03 09:16:29.088955,Nevada,2018,2020-01-03 09:16:29.088955,S, X9 1100
7316,9503,7398,4807,2019-09-23 09:39:31.851146,Arizona,2020,2019-09-23 09:39:31.851146,T,S790
7317,5682,3099,1635,2020-08-07 03:17:23.169107,Colorado,2010,2020-08-07 03:17:23.169107,T, X9 1100
7318,4689,1304,4500,2019-05-04 11:55:35.352153,Maryland,2011,2019-05-04 11:55:35.352153,X,S790
7319,4611,6983,5126,2019-04-08 11:08:08.057279,North Carolina,2013,2019-04-08 11:08:08.057279,S,S790
7320,4755,2143,2280,2019-08-21 00:29:19.918538,Wisconsin,2013,2019-08-21 00:29:19.918538,X, X9 1100
7321,3506,50,4841,2020-06-07 03:12:37.739922,Kansas,2015,2020-06-07 03:12:37.739922,X, X9 1100
7322,9773,3184,2604,2019-03-23 00:39:11.008243,Delaware,2020,2019-03-23 00:39:11.008243,W,S790
7323,607,8709,1442,2020-07-11 04:53:39.556801,Rhode Island,2019,2020-07-11 04:53:39.556801,T,S790
7324,6381,2673,8140,2019-03-04 03:50:58.708917,Arkansas,2010,2019-03-04 03:50:58.708917,S, X9 1100
7325,3059,2157,7093,2020-07-10 07:22:01.559918,Michigan,2015,2020-07-10 07:22:01.559918,T, X9 1100
7326,9106,3045,9070,2020-10-20 08:11:45.636685,Oklahoma,2012,2020-10-20 08:11:45.636685,W, X9 1100
7327,8071,3147,5652,2019-02-10 04:12:02.152001,Maryland,2019,2019-02-10 04:12:02.152001,S,S790
7328,7245,3913,4846,2020-06-05 06:44:01.484495,District ,2015,2020-06-05 06:44:01.484495,X,S790
7329,5721,1947,2602,2019-06-12 00:33:34.962838,Vermont,2013,2019-06-12 00:33:34.962838,W, X9 1100
7330,4483,9155,5775,2019-07-10 08:14:46.069336,Nebraska,2012,2019-07-10 08:14:46.069336,S,S790
7331,1802,4981,9621,2019-05-20 08:57:50.547155,New Jersey,2014,2019-05-20 08:57:50.547155,W, X9 1100
7332,2749,9582,9954,2020-06-21 02:13:17.431309,Maryland,2017,2020-06-21 02:13:17.431309,X,S790
7333,5689,7239,4946,2019-08-24 01:22:47.031387,Texas,2016,2019-08-24 01:22:47.031387,S,S790
7334,8935,9742,1481,2019-01-07 09:48:04.350887,Pennsylvania,2019,2019-01-07 09:48:04.350887,W,S790
7335,7385,9052,5228,2020-07-06 01:40:11.584591,West Virginia,2019,2020-07-06 01:40:11.584591,X, X9 1100
7336,781,7911,9442,2019-07-24 04:04:53.261566,Maryland,2013,2019-07-24 04:04:53.261566,X, X9 1100
7337,5410,430,7623,2019-11-21 05:01:41.388610,Connecticut,2011,2019-11-21 05:01:41.388610,S, X9 1100
7338,6992,2428,9101,2019-01-15 00:45:12.311194,Florida,2011,2019-01-15 00:45:12.311194,X,S790
7339,5805,2896,8670,2019-10-12 00:48:12.691016,New York,2014,2019-10-12 00:48:12.691016,T,S790
7340,9908,6613,61,2019-11-16 00:53:17.396601,Tennessee,2012,2019-11-16 00:53:17.396601,W, X9 1100
7341,6816,7405,9277,2019-10-10 09:41:47.878426,Florida,2019,2019-10-10 09:41:47.878426,S, X9 1100
7342,179,2625,7007,2019-06-09 03:42:37.037308,Guam,2010,2019-06-09 03:42:37.037308,T,S790
7343,715,2861,2041,2020-06-11 03:23:25.675338,Nevada,2014,2020-06-11 03:23:25.675338,T, X9 1100
7344,6864,4718,7108,2019-10-14 04:53:42.156273,Michigan,2016,2019-10-14 04:53:42.156273,X, X9 1100
7345,5289,153,5815,2020-03-11 02:32:07.775388,Maine,2018,2020-03-11 02:32:07.775388,S,S790
7346,5213,8626,4588,2019-03-15 03:18:26.064036,Louisiana,2015,2019-03-15 03:18:26.064036,S, X9 1100
7347,5756,97,7787,2020-09-17 04:58:01.350600,Mississippi,2016,2020-09-17 04:58:01.350600,S, X9 1100
7348,5962,4718,7382,2020-08-24 11:18:21.991791,Maine,2015,2020-08-24 11:18:21.991791,T,S790
7349,9913,7208,326,2019-03-20 07:28:52.730903,Minnesota,2016,2019-03-20 07:28:52.730903,W,S790
7350,8011,9618,6493,2019-03-07 09:15:01.579131,American Samoa,2020,2019-03-07 09:15:01.579131,T, X9 1100
7351,856,2710,6761,2020-06-21 09:16:56.363776,Oklahoma,2018,2020-06-21 09:16:56.363776,T,S790
7352,4982,6460,7923,2020-10-11 00:25:33.766895,New Jersey,2019,2020-10-11 00:25:33.766895,S, X9 1100
7353,717,5366,4621,2020-07-06 01:43:27.105208,Pennsylvania,2019,2020-07-06 01:43:27.105208,W,S790
7354,9074,5802,1441,2020-01-06 06:24:58.648253,Vermont,2018,2020-01-06 06:24:58.648253,S, X9 1100
7355,4652,226,2244,2019-03-22 04:50:24.424068,Alaska,2011,2019-03-22 04:50:24.424068,X, X9 1100
7356,373,2148,8123,2020-01-01 07:10:30.572629,Florida,2014,2020-01-01 07:10:30.572629,X, X9 1100
7357,6265,2046,723,2019-06-01 01:42:42.961942,Nevada,2020,2019-06-01 01:42:42.961942,X, X9 1100
7358,5373,489,6475,2019-07-08 03:57:04.723276,Texas,2019,2019-07-08 03:57:04.723276,T, X9 1100
7359,6759,1492,8695,2019-01-16 07:33:09.548635,Montana,2017,2019-01-16 07:33:09.548635,S, X9 1100
7360,1493,3204,8912,2019-03-06 08:14:54.459129,Guam,2013,2019-03-06 08:14:54.459129,X,S790
7361,1418,4621,6290,2020-08-03 00:50:44.989194,Idaho,2018,2020-08-03 00:50:44.989194,T, X9 1100
7362,7540,6645,2925,2019-04-03 02:43:54.045166,Nevada,2017,2019-04-03 02:43:54.045166,X,S790
7363,708,1654,2603,2020-07-04 06:24:04.438877,Virgin Islands,2014,2020-07-04 06:24:04.438877,T,S790
7364,6220,2839,8421,2020-11-22 06:45:34.579962,Arizona,2016,2020-11-22 06:45:34.579962,T, X9 1100
7365,2237,293,8344,2020-03-19 11:55:57.184787,Washington,2010,2020-03-19 11:55:57.184787,T,S790
7366,4131,6566,5328,2020-07-10 04:56:52.851677,Missouri,2012,2020-07-10 04:56:52.851677,T,S790
7367,2311,1994,7838,2019-03-12 01:20:04.522283,Nevada,2018,2019-03-12 01:20:04.522283,W, X9 1100
7368,2926,4656,4130,2019-04-10 07:53:51.109940,West Virginia,2013,2019-04-10 07:53:51.109940,S, X9 1100
7369,8873,7041,110,2020-01-22 03:16:58.142625,Hawaii,2015,2020-01-22 03:16:58.142625,T,S790
7370,5128,4748,5341,2020-03-16 02:38:48.677789,American Samoa,2016,2020-03-16 02:38:48.677789,W, X9 1100
7371,4012,9351,4274,2019-07-21 09:47:43.043729,Nebraska,2019,2019-07-21 09:47:43.043729,T, X9 1100
7372,5968,3042,6506,2020-05-06 04:00:48.735849,Rhode Island,2012,2020-05-06 04:00:48.735849,X, X9 1100
7373,7707,7706,5730,2020-01-11 02:14:58.795386,Maryland,2014,2020-01-11 02:14:58.795386,X,S790
7374,656,3266,1136,2019-08-24 11:33:28.004410,Arizona,2018,2019-08-24 11:33:28.004410,X,S790
7375,7462,1622,3601,2019-02-07 02:21:52.752671,South Dakota,2012,2019-02-07 02:21:52.752671,W,S790
7376,6427,8581,9482,2019-04-09 03:04:12.553122,Georgia,2013,2019-04-09 03:04:12.553122,X,S790
7377,9136,9784,1469,2020-04-18 04:06:08.323325,Oklahoma,2020,2020-04-18 04:06:08.323325,W, X9 1100
7378,2599,6251,7850,2019-11-17 02:16:36.406358,Virgin Islands,2016,2019-11-17 02:16:36.406358,W,S790
7379,9591,515,464,2019-06-21 08:57:51.114644,Wisconsin,2019,2019-06-21 08:57:51.114644,W, X9 1100
7380,2822,5859,9992,2020-01-14 04:26:52.426877,Vermont,2017,2020-01-14 04:26:52.426877,W,S790
7381,4848,8503,9025,2020-05-10 03:07:49.124320,Kansas,2010,2020-05-10 03:07:49.124320,T, X9 1100
7382,8499,6451,1628,2020-04-05 00:55:26.269263,Iowa,2012,2020-04-05 00:55:26.269263,X,S790
7383,1537,5845,3802,2019-02-01 08:22:24.936254,Indiana,2010,2019-02-01 08:22:24.936254,T,S790
7384,6756,6590,4252,2020-04-08 11:16:35.046970,Oklahoma,2013,2020-04-08 11:16:35.046970,X, X9 1100
7385,3949,489,4044,2019-01-17 05:52:15.073079,Delaware,2015,2019-01-17 05:52:15.073079,S, X9 1100
7386,5469,7169,6195,2019-01-09 08:13:15.926928,Louisiana,2014,2019-01-09 08:13:15.926928,S, X9 1100
7387,3283,2348,1915,2019-08-19 02:58:41.185781,Guam,2011,2019-08-19 02:58:41.185781,X,S790
7388,89,1461,6202,2019-11-24 01:37:36.207942,of Columbia,2017,2019-11-24 01:37:36.207942,S, X9 1100
7389,3538,4776,3640,2020-01-16 00:30:23.433896,Hawaii,2012,2020-01-16 00:30:23.433896,W,S790
7390,2068,9941,4908,2019-11-17 06:45:45.943796,Texas,2016,2019-11-17 06:45:45.943796,S, X9 1100
7391,2425,3314,3854,2019-07-04 00:54:05.734770,Georgia,2013,2019-07-04 00:54:05.734770,W,S790
7392,1878,6372,5991,2019-06-11 08:57:36.824375,New Mexico,2012,2019-06-11 08:57:36.824375,T, X9 1100
7393,4960,7506,9825,2020-03-15 01:15:06.312491,Louisiana,2014,2020-03-15 01:15:06.312491,T, X9 1100
7394,3080,6287,4153,2020-04-05 06:04:35.875007,Nebraska,2018,2020-04-05 06:04:35.875007,X,S790
7395,1717,7071,5718,2019-11-02 11:45:07.488133,Delaware,2015,2019-11-02 11:45:07.488133,S, X9 1100
7396,1690,4744,5728,2019-06-13 08:40:19.766296,Washington,2018,2019-06-13 08:40:19.766296,W, X9 1100
7397,3135,2003,2843,2020-02-24 03:47:25.274133,District ,2016,2020-02-24 03:47:25.274133,T, X9 1100
7398,4513,2883,7106,2020-01-09 03:13:58.432385,Connecticut,2018,2020-01-09 03:13:58.432385,X, X9 1100
7399,3462,3642,7344,2020-06-20 07:16:33.050314,Pennsylvania,2018,2020-06-20 07:16:33.050314,S, X9 1100
7400,5537,963,9714,2019-01-24 09:49:48.500670,California,2019,2019-01-24 09:49:48.500670,S, X9 1100
7401,7208,9916,940,2019-01-20 03:55:40.305797,Wyoming,2013,2019-01-20 03:55:40.305797,X,S790
7402,5733,7834,9917,2020-09-02 03:34:42.261955,Alaska,2012,2020-09-02 03:34:42.261955,T, X9 1100
7403,5273,772,2274,2019-10-04 04:08:21.773123,Guam,2014,2019-10-04 04:08:21.773123,T,S790
7404,5867,6458,170,2020-02-07 10:31:43.409533,Montana,2011,2020-02-07 10:31:43.409533,S, X9 1100
7405,9719,324,8281,2019-04-23 05:04:09.277257,Arkansas,2019,2019-04-23 05:04:09.277257,S, X9 1100
7406,4784,1557,8583,2020-03-04 00:44:25.617859,Kentucky,2015,2020-03-04 00:44:25.617859,W, X9 1100
7407,3477,3276,1268,2019-11-08 02:16:20.554233,Maryland,2012,2019-11-08 02:16:20.554233,S, X9 1100
7408,3984,2464,8211,2019-09-08 10:58:21.332356,North Dakota,2013,2019-09-08 10:58:21.332356,S,S790
7409,6401,7437,6659,2019-05-20 05:14:53.162496,Minnesota,2014,2019-05-20 05:14:53.162496,T,S790
7410,2667,8160,2043,2020-08-09 06:45:14.615083,Delaware,2020,2020-08-09 06:45:14.615083,S, X9 1100
7411,3200,8776,6697,2020-05-16 11:15:00.203530,Illinois,2016,2020-05-16 11:15:00.203530,T,S790
7412,6886,338,8334,2020-08-04 09:50:39.471049,Arkansas,2014,2020-08-04 09:50:39.471049,W,S790
7413,3191,9883,1985,2020-10-11 02:24:23.883984,New Mexico,2017,2020-10-11 02:24:23.883984,W,S790
7414,8519,4760,7117,2019-03-21 08:40:03.724223,of Columbia,2010,2019-03-21 08:40:03.724223,W, X9 1100
7415,829,9738,9501,2019-05-15 00:43:36.457607,New Mexico,2016,2019-05-15 00:43:36.457607,S,S790
7416,9911,951,9781,2019-04-10 03:20:04.653707,North Dakota,2018,2019-04-10 03:20:04.653707,W, X9 1100
7417,7327,1219,8030,2020-07-23 05:36:15.989034,Puerto Rico,2013,2020-07-23 05:36:15.989034,S, X9 1100
7418,4801,9715,5826,2019-11-14 09:11:39.706156,Kansas,2018,2019-11-14 09:11:39.706156,S,S790
7419,9668,3161,4251,2020-06-21 01:05:56.420025,Utah,2020,2020-06-21 01:05:56.420025,S, X9 1100
7420,79,9257,8580,2020-06-16 08:47:00.777592,New Jersey,2018,2020-06-16 08:47:00.777592,X,S790
7421,6794,9851,4366,2019-03-08 08:06:37.222634,New Hampshire,2014,2019-03-08 08:06:37.222634,T,S790
7422,5988,2758,4731,2020-06-08 10:19:18.912638,Georgia,2020,2020-06-08 10:19:18.912638,W,S790
7423,7054,2911,4322,2020-06-21 07:13:34.741807,of Columbia,2016,2020-06-21 07:13:34.741807,S, X9 1100
7424,5176,8982,6662,2020-01-11 10:19:53.737562,Nevada,2011,2020-01-11 10:19:53.737562,S,S790
7425,4194,4397,2103,2020-11-21 00:52:37.439303,Illinois,2014,2020-11-21 00:52:37.439303,S, X9 1100
7426,4975,1384,2628,2020-04-03 05:10:22.918791,Texas,2015,2020-04-03 05:10:22.918791,X,S790
7427,5812,8117,1012,2019-10-01 02:17:04.047933,Maine,2020,2019-10-01 02:17:04.047933,W, X9 1100
7428,258,2570,3411,2019-02-17 06:53:42.130160,Wyoming,2019,2019-02-17 06:53:42.130160,T,S790
7429,6549,1615,4542,2019-02-17 00:22:51.482448,Georgia,2015,2019-02-17 00:22:51.482448,T, X9 1100
7430,5627,2033,407,2019-08-07 00:00:49.147805,Maryland,2017,2019-08-07 00:00:49.147805,S,S790
7431,509,4513,5406,2019-04-23 09:35:03.017718,Hawaii,2016,2019-04-23 09:35:03.017718,S,S790
7432,7275,7734,5223,2020-09-17 01:06:31.702836,District ,2017,2020-09-17 01:06:31.702836,T,S790
7433,7509,9989,7464,2019-04-11 05:14:52.280506,Montana,2015,2019-04-11 05:14:52.280506,S,S790
7434,6239,5087,3152,2020-01-06 08:10:30.559590,Puerto Rico,2012,2020-01-06 08:10:30.559590,X, X9 1100
7435,5161,8599,7514,2019-02-01 07:37:44.084177,Alaska,2017,2019-02-01 07:37:44.084177,X,S790
7436,2369,1356,7409,2019-08-02 07:06:10.547718,Virginia,2010,2019-08-02 07:06:10.547718,X,S790
7437,3782,5625,4838,2019-03-17 02:17:31.949205,Oregon,2020,2019-03-17 02:17:31.949205,W, X9 1100
7438,444,3994,7846,2020-03-03 02:14:43.841622,Maryland,2013,2020-03-03 02:14:43.841622,S, X9 1100
7439,6762,6007,6195,2019-11-08 03:55:36.611866,New Mexico,2012,2019-11-08 03:55:36.611866,W,S790
7440,4660,961,8032,2019-10-16 06:42:03.304277,Iowa,2018,2019-10-16 06:42:03.304277,T, X9 1100
7441,6774,8434,5716,2020-05-23 06:30:28.287801,Wisconsin,2011,2020-05-23 06:30:28.287801,W, X9 1100
7442,1285,6004,2261,2019-02-23 01:00:56.966784,Arizona,2019,2019-02-23 01:00:56.966784,X,S790
7443,2364,801,7932,2019-05-23 03:10:50.388145,West Virginia,2010,2019-05-23 03:10:50.388145,X, X9 1100
7444,1890,9204,5791,2020-10-02 05:33:54.386894,North Carolina,2019,2020-10-02 05:33:54.386894,S,S790
7445,6064,1892,8602,2020-06-14 06:39:41.631303,Alabama,2012,2020-06-14 06:39:41.631303,T,S790
7446,359,1909,7452,2020-06-22 05:30:06.001827,Mississippi,2012,2020-06-22 05:30:06.001827,W,S790
7447,6627,7675,7148,2020-01-22 02:35:36.960083,Maryland,2013,2020-01-22 02:35:36.960083,X, X9 1100
7448,8052,6341,9735,2019-04-04 02:31:29.798159,Indiana,2013,2019-04-04 02:31:29.798159,T, X9 1100
7449,874,2610,7019,2020-07-22 08:08:51.001485,Wisconsin,2019,2020-07-22 08:08:51.001485,X, X9 1100
7450,1021,9595,3626,2020-03-05 05:28:10.493709,Louisiana,2016,2020-03-05 05:28:10.493709,X,S790
7451,6006,8168,6587,2019-01-10 06:10:11.120012,Maine,2015,2019-01-10 06:10:11.120012,T,S790
7452,7110,1063,9754,2019-07-21 08:47:47.781229,Utah,2020,2019-07-21 08:47:47.781229,T,S790
7453,6239,9267,7441,2019-01-12 10:09:39.863560,Illinois,2018,2019-01-12 10:09:39.863560,X,S790
7454,8859,5360,1119,2020-02-06 00:19:43.795672,Missouri,2016,2020-02-06 00:19:43.795672,T,S790
7455,4721,7951,6326,2020-03-12 01:50:30.299180,Rhode Island,2015,2020-03-12 01:50:30.299180,X, X9 1100
7456,6183,9051,9081,2020-05-03 01:55:07.784152,Missouri,2013,2020-05-03 01:55:07.784152,T, X9 1100
7457,9881,143,5823,2020-10-01 07:32:42.575796,Arkansas,2017,2020-10-01 07:32:42.575796,S,S790
7458,940,5174,7430,2019-06-15 09:26:03.493953,Hawaii,2018,2019-06-15 09:26:03.493953,T, X9 1100
7459,487,7358,7145,2019-08-09 06:27:32.415333,New Mexico,2012,2019-08-09 06:27:32.415333,S, X9 1100
7460,5441,791,3788,2019-09-03 00:07:43.445130,New Jersey,2017,2019-09-03 00:07:43.445130,W,S790
7461,3383,3553,8698,2019-02-09 11:11:50.147993,New Jersey,2015,2019-02-09 11:11:50.147993,S,S790
7462,5398,1466,3686,2019-03-14 03:39:26.276347,Missouri,2015,2019-03-14 03:39:26.276347,X, X9 1100
7463,9056,1514,5573,2020-07-24 10:36:25.535389,Arizona,2015,2020-07-24 10:36:25.535389,X, X9 1100
7464,8978,4281,3587,2019-01-13 06:06:43.254591,California,2013,2019-01-13 06:06:43.254591,X, X9 1100
7465,8427,6662,4666,2020-09-14 03:34:01.896792,Ohio,2015,2020-09-14 03:34:01.896792,S, X9 1100
7466,1833,4233,4078,2019-03-06 04:39:55.740829,Arkansas,2017,2019-03-06 04:39:55.740829,X, X9 1100
7467,9429,2502,3774,2019-11-02 11:21:29.595191,Vermont,2019,2019-11-02 11:21:29.595191,S, X9 1100
7468,3282,3999,9972,2019-08-05 07:57:32.622695,Georgia,2019,2019-08-05 07:57:32.622695,X,S790
7469,3926,7451,4124,2019-08-09 11:16:50.595354,Rhode Island,2018,2019-08-09 11:16:50.595354,W,S790
7470,6389,8847,7516,2019-04-09 03:42:01.819740,South Dakota,2012,2019-04-09 03:42:01.819740,W, X9 1100
7471,7763,5686,4221,2020-03-19 09:46:13.683797,Nevada,2012,2020-03-19 09:46:13.683797,T,S790
7472,1391,1497,4130,2019-09-24 07:03:58.383682,California,2015,2019-09-24 07:03:58.383682,X, X9 1100
7473,8355,183,8152,2020-04-04 07:50:36.806958,Pennsylvania,2014,2020-04-04 07:50:36.806958,X,S790
7474,6513,8015,2609,2020-10-05 04:41:21.120215,South Carolina,2010,2020-10-05 04:41:21.120215,S,S790
